"PassengerId","Name","Sex","Age","SibSp","Parch","Salary","Job","Survived","Ticket","Fare","Cabin","Embarked"
91,"Christmann, Mr. Emil","male",0.5096153846153846,0,0,0.06663454521262654,"weaver","Dead","343276",0.12082542527172588,"U","S"
92,"Andreasson, Mr. Paul Edvin","male",0.33653846153846156,0,0,0.05788111298822257,"wigmaker","Dead","347466",0.11788659070424712,"U","S"
93,"Chaffee, Mr. Herbert Fuller","male",0.8365384615384616,1,0,0.6235620945338425,"hatter","Dead","W.E.P. 5734",0.9181981852171217,"E31","S"
94,"Dean, Mr. Bertram Frank","male",0.4519230769230769,1,2,0.010916590395013243,"wheelwright","Dead","C.A. 2315",0.30881777949885214,"U","S"
95,"Coxon, Mr. Daniel","male",1,0,0,0.0019131753065314066,"barber","Dead","364500",0.10881792959254814,"U","S"
96,"Shorney, Mr. Charles Joseph","male",0.4903846153846155,0,0,0.004876681840357717,"blacksmith","Dead","374910",0.12082542527172588,"U","S"
97,"Goldschmidt, Mr. George B","male",1,0,0,0.5801920836071721,"farrier","Dead","PC 17754",0.520137695956701,"A5","C"
98,"Greenfield, Mr. William Bertram","male",0.3942307692307693,0,1,0.7470395174524327,"hatter","Alive","PC 17759",0.9509681418625577,"D10 D12","C"
99,"Doling, Mrs. John T (Ada Julia Bone)","female",0.6057692307692307,0,1,0.19627888410875058,"carpenter-joiner","Alive","231919",0.34521550077635965,"U","S"
100,"Kantor, Mr. Sinai","male",0.6057692307692307,1,0,0.14368571509211062,"bookbinder","Dead","244367",0.3902436095732761,"U","S"
101,"Petranec, Miss. Matilda","female",0.4903846153846155,0,0,0.024502352661309502,"wigmaker","Dead","349245",0.11851098047956438,"U","S"
102,"Petroff, Mr. Pastcho (Pentcho)","male",0.4903846153846155,0,0,0.016690388158876204,"barber","Dead","349215",0.11851098047956438,"U","S"
103,"White, Mr. Richard Frasar","male",0.3557692307692308,0,1,0.8733917433079185,"dentist","Dead","35281",1,"D26","S"
104,"Johansson, Mr. Gustaf Joel","male",0.5865384615384616,0,0,0.04746852030304374,"wheelwright","Dead","7540",0.12989408638342484,"U","S"
105,"Gustafsson, Mr. Anders Vilhelm","male",0.6634615384615384,2,0,0.046893962913832514,"blacksmith","Dead","3101276",0.11894925407185435,"U","S"
106,"Mionoff, Mr. Stoytcho","male",0.4903846153846155,0,0,0.030274134434333126,"weaver","Dead","349207",0.11851098047956438,"U","S"
107,"Salkjelsvik, Miss. Anna Kristine","female",0.3557692307692308,0,0,0.05312539059822512,"blacksmith","Alive","343120",0.11482167743213702,"U","S"
108,"Moss, Mr. Albert Johan","male",0.4903846153846155,0,0,0.03509436853118939,"blacksmith","Alive","312991",0.11669784863200854,"U","S"
109,"Rekic, Mr. Tido","male",0.6826923076923077,0,0,0.06847716083978113,"wigmaker","Dead","349249",0.11851098047956438,"U","S"
110,"Moran, Miss. Bertha","female",0.4903846153846155,1,0,0.022575065418902734,"shoemaker","Alive","371110",0.3624762758151776,"U","Q"
111,"Porter, Mr. Walter Chamberlain","male",0.8557692307692307,0,0,0.8470225831293823,"goldsmith","Dead","110465",0.7804872191465522,"C110","S"
112,"Zabour, Miss. Hileni","female",0.23076923076923078,1,0,0.04880713822036392,"shoemaker","Dead","2665",0.21694843005746337,"U","C"
114,"Jussila, Miss. Katriina","female",0.33653846153846156,1,0,0.022605305281492797,"barber","Dead","4136",0.14746705630990145,"U","S"
115,"Attalah, Miss. Malake","female",0.27884615384615385,0,0,0.027397315506598338,"barber","Dead","2627",0.21700996847281914,"U","C"
117,"Connors, Mr. Patrick","male",1,0,0,0.06468709806182639,"blacksmith","Dead","370369",0.11632261439203423,"U","Q"
119,"Baxter, Mr. Quigg Edmond","male",0.4134615384615385,0,1,0.4465540668583202,"pharmacist","Dead","PC 17558",1,"B58 B60","C"
120,"Andersson, Miss. Ellis Anna Maria","female",0,4,2,0.061711495582964064,"weaver","Dead","347082",0.4694180342078542,"U","S"
121,"Hickman, Mr. Stanley George","male",0.3557692307692308,2,0,0.17871153993476252,"carpenter-joiner","Dead","S.O.C. 14879",1,"U","S"
122,"Moore, Mr. Leonard Charles","male",0.4903846153846155,0,0,0.013888160892196905,"wheelwright","Dead","A4. 54510",0.12082542527172588,"U","S"
123,"Nasser, Mr. Nicholas","male",0.5769230769230769,1,0,0.23012737030122932,"shopkeeper","Dead","237736",0.45134375133677196,"U","C"
124,"Webber, Miss. Susan","female",0.5769230769230769,0,0,0.1215561836487015,"bookbinder","Alive","27267",0.19512180478663804,"E101","S"
125,"White, Mr. Percival Wayland","male",0.9903846153846154,0,1,0.9052202066793807,"dentist","Dead","35281",1,"D26","S"
126,"Nicola-Yarred, Master. Elias","male",0.1826923076923077,1,0,0.07930303164702418,"weaver","Alive","2651",0.16873083022076532,"U","C"
127,"McMahon, Mr. Martin","male",0.4903846153846155,0,0,0.028326687283532978,"wheelwright","Dead","370372",0.11632261439203423,"U","Q"
128,"Madsen, Mr. Fridtjof Arne","male",0.4134615384615385,0,0,0.07918610417834261,"wheelwright","Alive","C 17369",0.10719241486497946,"U","S"
129,"Peter, Miss. Anna","female",0.4903846153846155,1,1,0.052560913163210585,"wheelwright","Alive","2668",0.3355839883046992,"F E69","C"
131,"Drazenoic, Mr. Jozef","male",0.5865384615384616,0,0,0.003987629880209824,"blacksmith","Dead","349241",0.11851098047956438,"U","C"
132,"Coelho, Mr. Domingos Fernandeo","male",0.33653846153846156,0,0,0.028346847191926355,"weaver","Dead","SOTON/O.Q. 3101307",0.1058160556727537,"U","S"
133,"Robins, Mrs. Alexander A (Grace Charity Laury)","female",0.8557692307692307,1,0,0.011035533854534164,"weaver","Dead","A/5. 3337",0.2176358591850963,"U","S"
135,"Sobey, Mr. Samuel James Hayden","male",0.4326923076923077,0,0,0.25488172181745605,"bookbinder","Dead","C.A. 29178",0.19512180478663804,"U","S"
136,"Richard, Mr. Emile","male",0.3942307692307693,0,0,0.19248277335827782,"hatter","Dead","SC/PARIS 2133",0.2258279731122153,"U","C"
137,"Newsom, Miss. Helen Monypeny","female",0.31730769230769235,0,2,0.4041839873879613,"goldsmith","Alive","11752",0.39449576398066494,"D47","S"
138,"Futrelle, Mr. Jacques Heath","male",0.6634615384615384,1,0,0.6834571823705633,"surgeon","Dead","113803",0.7969975257054216,"C123","S"
139,"Osen, Mr. Olaf Elon","male",0.25961538461538464,0,0,0.04478120451420668,"barber","Dead","7534",0.13833685678284668,"U","S"
140,"Giglio, Mr. Victor","male",0.4134615384615385,0,0,0.628658519375688,"surgeon","Dead","PC 17593",1,"B86","C"
142,"Nysten, Miss. Anna Sofia","female",0.37500000000000006,0,0,0.0000806396335735051,"blacksmith","Alive","347081",0.11632261439203423,"U","S"
143,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)","female",0.4134615384615385,1,0,0.043793369002931244,"weaver","Alive","STON/O2. 3101279",0.2378985081437087,"U","S"
144,"Burke, Mr. Jeremiah","male",0.31730769230769235,0,0,0.07126527617058506,"weaver","Dead","365222",0.10131324479306207,"U","Q"
145,"Andrew, Mr. Edgardo Samuel","male",0.2980769230769231,0,0,0.10520448195083401,"shopkeeper","Dead","231945",0.17260775038817983,"U","S"
146,"Nicholls, Mr. Joseph Charles","male",0.31730769230769235,1,1,0.3709685223190346,"silversmith","Dead","C.A. 33112",0.5515943327622268,"U","S"
147,"Andersson, Mr. August Edvard (Wennerstrom)","male",0.4711538461538462,0,0,0.033731558723797156,"blacksmith","Alive","350043",0.11701004351966715,"U","S"
148,"Ford, Miss. Robina Maggie Ruby","female",0.125,2,2,0.07681731494212089,"blacksmith","Dead","W./C. 6608",0.5159470799646679,"U","S"
149,"Navratil, Mr. Michel (Louis M Hoffman)","male",0.6538461538461539,0,2,0.3099989113649468,"shopkeeper","Dead","230080",0.3902436095732761,"F2","S"
150,"Byles, Rev. Thomas Roussel Davids","male",0.7596153846153846,0,0,0.1873641726171996,"coachmaker","Dead","244310",0.19512180478663804,"U","S"
151,"Bateman, Rev. Robert James","male",0.9326923076923077,0,0,0.09149372825249881,"shopkeeper","Dead","S.O.P. 1166",0.1879923542271263,"U","S"
152,"Pears, Mrs. Thomas (Edith Wearne)","female",0.37500000000000006,1,0,0.5742912784204308,"farrier","Alive","113776",0.9996240152915457,"C2","S"
153,"Meo, Mr. Alfonzo","male",1,0,0,0.07437393404484369,"blacksmith","Dead","A.5. 11206",0.12082542527172588,"U","S"
154,"van Billiard, Mr. Austin Blyler","male",0.7307692307692307,0,2,0.043224859586238035,"shoemaker","Dead","A/5. 851",0.2176358591850963,"U","S"
155,"Olsen, Mr. Ole Martin","male",0.4903846153846155,0,0,0.05430676123007697,"wheelwright","Dead","Fa 265302",0.1097560151924839,"U","S"
156,"Williams, Mr. Charles Duane","male",0.9326923076923077,0,1,0.7628126297794102,"hatter","Dead","PC 17597",0.9212630984892318,"U","C"
157,"Gilnagh, Miss. Katherine Katie","female",0.25961538461538464,0,0,0.032993706076599585,"weaver","Alive","35851",0.11607195791973139,"U","Q"
158,"Corn, Mr. Harry","male",0.5288461538461539,0,0,0.039932746545599695,"wigmaker","Dead","SOTON/OQ 392090",0.12082542527172588,"U","S"
159,"Smiljanic, Mr. Mile","male",0.4903846153846155,0,0,0.02937903450166722,"blacksmith","Dead","315037",0.1300186641510963,"U","S"
160,"Sage, Master. Thomas Henry","male",0.4903846153846155,8,2,0.05396605877822891,"blacksmith","Dead","CA. 2343",1,"U","S"
161,"Cribb, Mr. John Hatfield","male",0.7980769230769231,0,1,0.06824935387493598,"wheelwright","Dead","371362",0.24165085054345176,"U","S"
162,"Watt, Mrs. James (Elizabeth Bessie Inglis Milne)","female",0.7211538461538461,0,0,0.30375538773551813,"shopkeeper","Alive","C.A. 33595",0.2363975711838115,"U","S"
163,"Bengtsson, Mr. John Viktor","male",0.4519230769230769,0,0,0.017863694827370703,"blacksmith","Dead","347068",0.11669784863200854,"U","S"
164,"Calic, Mr. Jovo","male",0.27884615384615385,0,0,0.024195922053730185,"blacksmith","Dead","315093",0.1300186641510963,"U","S"
165,"Panula, Master. Eino Viljami","male",0,4,1,0.02519383751920231,"shoemaker","Dead","3101295",0.5956843559592075,"U","S"
166,"Goldsmith, Master. Frank John William Frankie","male",0.125,0,2,0.04620651003761838,"wheelwright","Alive","363291",0.3080673110189035,"U","S"
167,"Chibnall, Mrs. (Edith Martha Bowerman)","female",0.4903846153846155,0,1,0.41640895583770465,"goldsmith","Alive","113505",0.8255153279434687,"E33","S"
168,"Skoog, Mrs. William (Anna Bernhardina Karlsson)","female",0.8173076923076923,1,4,0.06890253490688138,"wheelwright","Dead","347088",0.4187614118113232,"U","S"
169,"Baumann, Mr. John D","male",0.4903846153846155,0,0,0.5986706556405407,"music teacher","Dead","PC 17318",0.38911790685335323,"U","S"
170,"Ling, Mr. Lee","male",0.4903846153846155,0,0,0.002691347770515731,"wheelwright","Dead","1601",0.8479663429896113,"U","S"
172,"Rice, Master. Arthur","male",0.028846153846153848,4,1,0.04904300914856643,"blacksmith","Dead","382652",0.4371478895700641,"U","Q"
173,"Johnson, Miss. Eleanor Ileen","female",0,1,1,0.01811166170060923,"wigmaker","Alive","347742",0.16710381455623674,"U","S"
174,"Sivola, Mr. Antti Wilhelm","male",0.3557692307692308,0,0,0.010626287714148626,"weaver","Dead","STON/O 2. 3101280",0.11894925407185435,"U","S"
175,"Smith, Mr. James Clinch","male",1,0,0,0.47780998883141074,"hatter","Dead","17764",0.4607246073361295,"A7","C"
176,"Klasen, Mr. Klas Albin","male",0.2980769230769231,1,1,0.057477914820355046,"shoemaker","Dead","350404",0.11788659070424712,"U","S"
177,"Lefebre, Master. Henry Forbes","male",0.4903846153846155,3,1,0.04631738953378196,"blacksmith","Dead","4133",0.38223911276614425,"U","S"
178,"Isham, Miss. Ann Elizabeth","female",0.9134615384615384,0,0,0.5617760072898229,"pharmacist","Dead","PC 17595",0.43095652461048806,"C49","C"
179,"Hale, Mr. Reginald","male",0.5288461538461539,0,0,0.27102779244971115,"shopkeeper","Dead","250653",0.19512180478663804,"U","S"
182,"Pernot, Mr. Rene","male",0.4903846153846155,0,0,0.13648056383231794,"carpenter-joiner","Dead","SC/PARIS 2131",0.225891012464531,"U","C"
183,"Asplund, Master. Clarence Gustaf Hugo","male",0.125,4,2,0.003790062777954736,"blacksmith","Dead","347077",0.4711065882877386,"U","S"
184,"Becker, Master. Richard F","male",0,2,1,0.2815552966127322,"cabinetmaker","Alive","230136",0.5853654143599142,"F4","S"
185,"Kink-Heilmann, Miss. Luise Gretchen","female",0.028846153846153848,0,2,0.03670917719349883,"wheelwright","Alive","315153",0.33058136541736177,"U","S"
186,"Rood, Mr. Hugh Roscoe","male",0.4903846153846155,0,0,0.7264925388179035,"hatter","Dead","113767",0.7504684799486079,"A32","S"
187,"O'Brien, Mrs. Thomas (Johanna Hannah Godfrey)","female",0.4903846153846155,1,0,0.0026449799812109653,"blacksmith","Alive","370365",0.23264522878406846,"U","Q"
188,"Romaine, Mr. Charles Hallace (Mr C Rolmane)","male",0.8173076923076923,0,0,0.806847917683062,"dentist","Alive","111428",0.3984987628527108,"U","S"
189,"Bourke, Mr. John","male",0.7211538461538461,1,1,0.06729780619876863,"wheelwright","Dead","364849",0.23264522878406846,"U","Q"
190,"Turcin, Mr. Stjepan","male",0.6442307692307692,0,0,0.07752291173588906,"weaver","Dead","349247",0.11851098047956438,"U","S"
191,"Pinsky, Mrs. (Rosa)","female",0.5673076923076923,0,0,0.3410431542999069,"breechesmaker","Alive","234604",0.19512180478663804,"U","S"
192,"Carbines, Mr. William","male",0.31730769230769235,0,0,0.2855046226669946,"coachmaker","Dead","28424",0.19512180478663804,"U","S"
193,"Andersen-Jensen, Miss. Carla Christine Nielsine","female",0.31730769230769235,1,0,0.0019857509767475614,"wigmaker","Alive","350046",0.11788659070424712,"U","S"
194,"Navratil, Master. Michel M","male",0.009615384615384616,1,1,0.36692847667700196,"coachmaker","Alive","230080",0.3902436095732761,"F2","S"
195,"Brown, Mrs. James Joseph (Margaret Tobin)","female",0.7980769230769231,0,0,0.8669788764479853,"hatter","Alive","PC 17610",0.4160717327791874,"B4","C"
196,"Lurette, Miss. Elise","female",1,0,0,0.8334569807714793,"music teacher","Alive","PC 17569",1,"B80","C"
197,"Mernagh, Mr. Robert","male",0.4903846153846155,0,0,0.047776966901462395,"wheelwright","Dead","368703",0.11632261439203423,"U","Q"
198,"Olsen, Mr. Karl Siegwart Andreas","male",0.7596153846153846,0,1,0.06236870859658812,"weaver","Dead","4579",0.1261417439836818,"U","S"
199,"Madigan, Miss. Margaret Maggie","female",0.4903846153846155,0,0,0.047083466052730255,"blacksmith","Alive","370370",0.11632261439203423,"U","Q"
200,"Yrois, Miss. Henriette (Mrs Harbeck)","female",0.4134615384615385,0,0,0.3797159065709205,"hatter","Dead","248747",0.19512180478663804,"U","S"
201,"Vande Walle, Mr. Nestor Cyriel","male",0.4903846153846155,0,0,0.002229685868307414,"weaver","Dead","345770",0.1425890111902355,"U","S"
202,"Sage, Mr. Frederick","male",0.4903846153846155,8,2,0.0025260365216900455,"shoemaker","Dead","CA. 2343",1,"U","S"
204,"Youseff, Mr. Gerious","male",0.8269230769230769,0,0,0.05577440256111476,"blacksmith","Dead","2628",0.10844269535257384,"U","C"
205,"Cohen, Mr. Gurshon Gus","male",0.2980769230769231,0,0,0.07035203232036513,"shoemaker","Alive","A/5 3540",0.12082542527172588,"U","S"
206,"Strom, Miss. Telma Matilda","female",0,0,1,0.05334714959055225,"barber","Dead","347054",0.1570355294292462,"G6","S"
